ParentSKU,Site_id,Year,Month,Category_id,Qty,Price,Net_sales,Discount,ATC,MRP,Pack_size,Pack_unit_id,Zone,Master_category,Size,Rank
F0193,BHUBANESWR,2018,7,7,132.0,6702.8,21514.0,0,21514.0,6702.8,100.0,ML,EAST,11,100ml,13
F0193,BHUBANESWR,2018,8,7,170.0,6702.8,28147.0,0,28147.0,6702.8,100.0,ML,EAST,11,100ml,13
F0193,BHUBANESWR,2018,9,7,96.0,6702.8,15814.0,0,15814.0,6702.8,100.0,ML,EAST,11,100ml,13
F0193,BHUBANESWR,2018,10,7,134.0,6702.8,22057.0,0,22057.0,6702.8,100.0,ML,EAST,11,100ml,13
F0193,BHUBANESWR,2018,11,7,75.0,6702.8,12549.0,0,12549.0,6702.8,100.0,ML,EAST,11,100ml,13
F0193,BHUBANESWR,2018,12,7,400.0,6702.8,61107.0,0,61107.0,6702.8,100.0,ML,EAST,11,100ml,13
F0193,BHUBANESWR,2019,1,7,260.0,6702.8,43417.0,0,43417.0,6702.8,100.0,ML,EAST,11,100ml,13
F0193,BHUBANESWR,2019,2,7,100.0,6702.8,15608.0,0,15608.0,6702.8,100.0,ML,EAST,11,100ml,13
F0193,BHUBANESWR,2019,3,7,171.0,6702.8,27758.0,0,27758.0,6702.8,100.0,ML,EAST,11,100ml,13
F0193,BHUBANESWR,2019,4,7,50.0,6702.8,8188.0,0,8188.0,6702.8,100.0,ML,EAST,11,100ml,13
F0193,BHUBANESWR,2019,5,7,50.0,6702.8,8188.0,0,8188.0,6702.8,100.0,ML,EAST,11,100ml,13
F0193,BHUBANESWR,2019,7,7,60.0,6702.8,10219.0,0,10219.0,6702.8,100.0,ML,EAST,11,100ml,13
F0193,BHUBANESWR,2019,8,7,96.0,6702.8,15835.0,0,15835.0,6702.8,100.0,ML,EAST,11,100ml,13
F0193,BHUBANESWR,2019,9,7,44.0,6702.8,6702.8,0,6702.8,6702.8,100.0,ML,EAST,11,100ml,13
F0193,BHUBANESWR,2019,10,7,240.0,6702.8,39689.0,0,39689.0,6702.8,100.0,ML,EAST,11,100ml,13
F0193,BHUBANESWR,2019,11,7,489.0,6702.8,76191.0,0,76191.0,6702.8,100.0,ML,EAST,11,100ml,13
F0193,BHUBANESWR,2019,12,7,139.0,6702.8,20968.0,0,20968.0,6702.8,100.0,ML,EAST,11,100ml,13
F0193,BHUBANESWR,2020,1,7,297.0,6702.8,44943.0,0,44943.0,6702.8,100.0,ML,EAST,11,100ml,13
F0193,BHUBANESWR,2020,2,7,44.0,6702.8,6702.8,0,6702.8,6702.8,100.0,ML,EAST,11,100ml,13
F0193,CHENNAI,2017,4,7,255.0,6702.8,39019.0,33,44040.0,6702.8,100.0,ML,SOUTH,11,100ml,13
F0193,CHENNAI,2017,5,7,288.0,6702.8,47220.0,26,53490.0,6702.8,100.0,ML,SOUTH,11,100ml,13
F0193,CHENNAI,2017,6,7,158.0,6702.8,26181.0,11,29788.0,6702.8,100.0,ML,SOUTH,11,100ml,13
F0193,CHENNAI,2017,7,7,188.0,6702.8,28230.0,0,28230.0,6702.8,100.0,ML,SOUTH,11,100ml,13
F0193,CHENNAI,2017,8,7,361.0,6702.8,54742.0,0,54742.0,6702.8,100.0,ML,SOUTH,11,100ml,13
F0193,CHENNAI,2017,9,7,247.0,6702.8,35429.0,0,35429.0,6702.8,100.0,ML,SOUTH,11,100ml,13
F0193,CHENNAI,2017,10,7,231.0,6702.8,32861.0,0,32861.0,6702.8,100.0,ML,SOUTH,11,100ml,13
F0193,CHENNAI,2017,11,7,190.0,6702.8,31156.0,0,31156.0,6702.8,100.0,ML,SOUTH,11,100ml,13
F0193,CHENNAI,2017,12,7,325.0,6702.8,49661.0,0,49661.0,6702.8,118.18181820000001,ML,SOUTH,11,100ml,13
F0193,CHENNAI,2018,1,7,235.0,6702.8,35715.0,0,35715.0,6702.8,150.0,ML,SOUTH,11,100ml,13
F0193,CHENNAI,2018,2,7,501.0,6702.8,82912.0,0,82912.0,6702.8,150.0,ML,SOUTH,11,100ml,13
F0193,CHENNAI,2018,3,7,90.0,6702.8,13748.0,0,13748.0,6702.8,125.0,ML,SOUTH,11,100ml,13
F0193,CHENNAI,2018,4,7,86.0,6702.8,13929.0,0,13929.0,6702.8,100.0,ML,SOUTH,11,100ml,13
F0193,CHENNAI,2018,5,7,72.0,6702.8,11265.0,0,11265.0,6702.8,100.0,ML,SOUTH,11,100ml,13
F0193,CHENNAI,2018,6,7,220.0,6702.8,33147.0,0,33147.0,6702.8,100.0,ML,SOUTH,11,100ml,13
F0193,CHENNAI,2018,7,7,110.0,6702.8,16349.0,0,16349.0,6702.8,100.0,ML,SOUTH,11,100ml,13
F0193,CHENNAI,2018,8,7,353.0,6702.8,52672.0,0,52672.0,6702.8,100.0,ML,SOUTH,11,100ml,13
F0193,CHENNAI,2018,9,7,516.0,6702.8,80481.0,0,80481.0,6702.8,100.0,ML,SOUTH,11,100ml,13
F0193,CHENNAI,2018,10,7,409.0,6702.8,60560.0,0,60560.0,6702.8,100.0,ML,SOUTH,11,100ml,13
F0193,CHENNAI,2018,11,7,109.0,6702.8,16164.0,0,16164.0,6702.8,100.0,ML,SOUTH,11,100ml,13
F0193,CHENNAI,2018,12,7,405.0,6702.8,61602.0,0,61602.0,6702.8,100.0,ML,SOUTH,11,100ml,13
F0193,CHENNAI,2019,1,7,154.0,6702.8,23988.0,0,23988.0,6702.8,100.0,ML,SOUTH,11,100ml,13
F0193,CHENNAI,2019,2,7,136.0,6702.8,22563.0,0,22563.0,6702.8,100.0,ML,SOUTH,11,100ml,13
F0193,CHENNAI,2019,3,7,195.0,6702.8,30846.0,0,30846.0,6702.8,100.0,ML,SOUTH,11,100ml,13
F0193,CHENNAI,2019,4,7,175.0,6702.8,27763.0,0,27763.0,6702.8,100.0,ML,SOUTH,11,100ml,13
F0193,CHENNAI,2019,5,7,125.0,6702.8,20857.0,0,20857.0,6702.8,100.0,ML,SOUTH,11,100ml,13
F0193,CHENNAI,2019,6,7,210.0,6702.8,35853.0,0,35853.0,6702.8,100.0,ML,SOUTH,11,100ml,13
F0193,CHENNAI,2019,7,7,74.0,6702.8,12595.0,0,12595.0,6702.8,100.0,ML,SOUTH,11,100ml,13
F0193,CHENNAI,2019,8,7,369.0,6702.8,56913.0,0,56913.0,6702.8,100.0,ML,SOUTH,11,100ml,13
F0193,CHENNAI,2019,9,7,255.0,6702.8,40737.0,0,40737.0,6702.8,100.0,ML,SOUTH,11,100ml,13
F0193,CHENNAI,2019,10,7,330.0,6702.8,51395.0,0,51395.0,6702.8,100.0,ML,SOUTH,11,100ml,13
F0193,CHENNAI,2019,11,7,241.0,6702.8,37814.0,0,37814.0,6702.8,100.0,ML,SOUTH,11,100ml,13
F0193,CHENNAI,2019,12,7,260.0,6702.8,40677.0,0,40677.0,6702.8,100.0,ML,SOUTH,11,100ml,13
F0193,CHENNAI,2020,1,7,273.0,6702.8,43450.0,0,43450.0,6702.8,100.0,ML,SOUTH,11,100ml,13
F0193,CHENNAI,2020,2,7,109.0,6702.8,16656.0,0,16656.0,6702.8,100.0,ML,SOUTH,11,100ml,13
F0193,DEHRADUN,2017,4,7,114.0,6702.8,18392.0,0,21059.0,6702.8,100.0,ML,North,11,100ml,13
F0193,DEHRADUN,2017,5,7,165.0,6702.8,26899.0,0,30800.0,6702.8,100.0,ML,North,11,100ml,13
F0193,DEHRADUN,2017,6,7,335.0,6702.8,54388.0,0,62274.0,6702.8,100.0,ML,North,11,100ml,13
F0193,DEHRADUN,2017,7,7,133.0,6702.8,18936.0,0,18936.0,6702.8,100.0,ML,North,11,100ml,13
F0193,DEHRADUN,2017,8,7,44.0,6702.8,6702.8,0,6702.8,6702.8,100.0,ML,North,11,100ml,13
F0193,DEHRADUN,2017,9,7,133.0,6702.8,19823.0,0,19823.0,6702.8,100.0,ML,North,11,100ml,13
F0193,DEHRADUN,2017,10,7,285.0,6702.8,42300.0,0,42300.0,6702.8,100.0,ML,North,11,100ml,13
F0193,DEHRADUN,2017,11,7,359.0,6702.8,56886.0,0,56886.0,6702.8,100.0,ML,North,11,100ml,13
F0193,DEHRADUN,2017,12,7,389.0,6702.8,62843.0,0,62843.0,6702.8,150.0,ML,North,11,100ml,13
F0193,DEHRADUN,2018,1,7,417.0,6702.8,67042.0,0,67042.0,6702.8,150.0,ML,North,11,100ml,13
F0193,DEHRADUN,2018,2,7,412.0,6702.8,65800.0,0,65800.0,6702.8,150.0,ML,North,11,100ml,13
F0193,DEHRADUN,2018,3,7,342.0,6702.8,54569.0,0,54569.0,6702.8,120.0,ML,North,11,100ml,13
F0193,DEHRADUN,2018,4,7,113.0,6702.8,17234.0,0,17234.0,6702.8,100.0,ML,North,11,100ml,13
F0193,DEHRADUN,2018,5,7,73.0,6702.8,10772.0,0,10772.0,6702.8,100.0,ML,North,11,100ml,13
F0193,DEHRADUN,2018,6,7,100.0,6702.8,15369.0,0,15369.0,6702.8,100.0,ML,North,11,100ml,13
F0193,DEHRADUN,2018,7,7,77.0,6702.8,11949.0,0,11949.0,6702.8,100.0,ML,North,11,100ml,13
F0193,DEHRADUN,2018,8,7,44.0,6702.8,6702.8,0,6702.8,6702.8,100.0,ML,North,11,100ml,13
F0193,DEHRADUN,2018,9,7,150.0,6702.8,22408.0,0,22408.0,6702.8,100.0,ML,North,11,100ml,13
F0193,DEHRADUN,2018,10,7,216.0,6702.8,31543.0,0,31543.0,6702.8,100.0,ML,North,11,100ml,13
F0193,DEHRADUN,2018,11,7,44.0,6702.8,6702.8,0,6702.8,6702.8,100.0,ML,North,11,100ml,13
F0193,DEHRADUN,2018,12,7,213.0,6702.8,32043.0,0,32043.0,6702.8,100.0,ML,North,11,100ml,13
F0193,DEHRADUN,2019,1,7,96.0,6702.8,14969.0,0,14969.0,6702.8,100.0,ML,North,11,100ml,13
F0193,DEHRADUN,2019,2,7,150.0,6702.8,23028.0,0,23028.0,6702.8,100.0,ML,North,11,100ml,13
F0193,DEHRADUN,2019,3,7,75.0,6702.8,11770.0,0,11770.0,6702.8,100.0,ML,North,11,100ml,13
F0193,DEHRADUN,2019,5,7,75.0,6702.8,11667.0,0,11667.0,6702.8,100.0,ML,North,11,100ml,13
F0193,DEHRADUN,2019,6,7,143.0,6702.8,23471.0,0,23471.0,6702.8,100.0,ML,North,11,100ml,13
F0193,DEHRADUN,2019,7,7,44.0,6702.8,6702.8,0,6702.8,6702.8,100.0,ML,North,11,100ml,13
F0193,DEHRADUN,2019,8,7,228.0,6702.8,38322.0,0,38322.0,6702.8,100.0,ML,North,11,100ml,13
F0193,DEHRADUN,2019,9,7,372.0,6702.8,62314.0,0,62314.0,6702.8,100.0,ML,North,11,100ml,13
F0193,DEHRADUN,2019,10,7,279.0,6702.8,42402.0,0,42402.0,6702.8,100.0,ML,North,11,100ml,13
F0193,DEHRADUN,2019,11,7,585.0,6702.8,89062.0,0,89062.0,6702.8,100.0,ML,North,11,100ml,13
F0193,DEHRADUN,2019,12,7,522.0,6702.8,79393.0,0,79393.0,6702.8,100.0,ML,North,11,100ml,13
F0193,DEHRADUN,2020,2,7,120.0,6702.8,15966.0,0,15966.0,6702.8,100.0,ML,North,11,100ml,13
F0193,DELMDK,2017,4,7,588.0,6702.8,94217.0,0,105995.0,6702.8,100.0,ML,North,11,100ml,13
F0193,DELMDK,2017,5,7,547.0,6702.8,91500.0,7,102777.0,6702.8,100.0,ML,North,11,100ml,13
F0193,DELMDK,2017,6,7,340.0,6702.8,55091.0,0,61977.0,6702.8,100.0,ML,North,11,100ml,13
F0193,DELMDK,2017,7,7,568.0,6702.8,83169.0,0,83169.0,6702.8,100.0,ML,North,11,100ml,13
F0193,DELMDK,2017,8,7,546.0,6702.8,78854.0,0,78854.0,6702.8,100.0,ML,North,11,100ml,13
F0193,DELMDK,2017,9,7,361.0,6702.8,50044.0,0,50044.0,6702.8,100.0,ML,North,11,100ml,13
F0193,DELMDK,2017,10,7,1231.0,6702.8,148929.6,0,148929.6,6702.8,100.0,ML,North,11,100ml,13
F0193,DELMDK,2017,11,7,338.0,6702.8,47813.0,0,47813.0,6702.8,100.0,ML,North,11,100ml,13
F0193,DELMDK,2017,12,7,1287.0,6702.8,148929.6,0,148929.6,6702.8,137.5,ML,North,11,100ml,13
F0193,DELMDK,2018,1,7,1287.0,6702.8,148929.6,0,148929.6,6702.8,110.7142857,ML,North,11,100ml,13
F0193,DELMDK,2018,2,7,1287.0,6702.8,148929.6,0,148929.6,6702.8,141.66666669999998,ML,North,11,100ml,13
F0193,DELMDK,2018,3,7,293.0,6702.8,48598.0,0,48598.0,6702.8,141.1764706,ML,North,11,100ml,13
F0193,DELMDK,2018,4,7,603.0,6702.8,92261.0,0,92261.0,6702.8,100.0,ML,North,11,100ml,13
F0193,DELMDK,2018,5,7,544.0,6702.8,85220.0,0,85220.0,6702.8,100.0,ML,North,11,100ml,13
F0193,DELMDK,2018,6,7,681.0,6702.8,107779.0,0,107779.0,6702.8,100.0,ML,North,11,100ml,13
F0193,DELMDK,2018,7,7,741.0,6702.8,113109.0,0,113109.0,6702.8,100.0,ML,North,11,100ml,13
F0193,DELMDK,2018,8,7,1287.0,6702.8,148929.6,0,148929.6,6702.8,100.0,ML,North,11,100ml,13
F0193,DELMDK,2018,9,7,1057.0,6702.8,148929.6,0,148929.6,6702.8,100.0,ML,North,11,100ml,13
F0193,DELMDK,2018,10,7,1287.0,6702.8,148929.6,0,148929.6,6702.8,100.0,ML,North,11,100ml,13
F0193,DELMDK,2018,11,7,1287.0,6702.8,148929.6,0,148929.6,6702.8,100.0,ML,North,11,100ml,13
F0193,DELMDK,2018,12,7,1287.0,6702.8,148929.6,0,148929.6,6702.8,100.0,ML,North,11,100ml,13
F0193,DELMDK,2019,1,7,1287.0,6702.8,148929.6,0,148929.6,6702.8,100.0,ML,North,11,100ml,13
F0193,DELMDK,2019,2,7,1287.0,6702.8,148929.6,0,148929.6,6702.8,100.0,ML,North,11,100ml,13
F0193,DELMDK,2019,3,7,943.0,6702.8,146305.0,0,146305.0,6702.8,100.0,ML,North,11,100ml,13
F0193,DELMDK,2019,4,7,1065.0,6702.8,148929.6,0,148929.6,6702.8,100.0,ML,North,11,100ml,13
F0193,DELMDK,2019,5,7,1176.0,6702.8,148929.6,0,148929.6,6702.8,100.0,ML,North,11,100ml,13
F0193,DELMDK,2019,6,7,1086.0,6702.8,148929.6,0,148929.6,6702.8,100.0,ML,North,11,100ml,13
F0193,DELMDK,2019,7,7,988.0,6702.8,148929.6,0,148929.6,6702.8,100.0,ML,North,11,100ml,13
F0193,DELMDK,2019,8,7,971.0,6702.8,148929.6,0,148929.6,6702.8,100.0,ML,North,11,100ml,13
F0193,DELMDK,2019,9,7,1287.0,6702.8,148929.6,0,148929.6,6702.8,100.0,ML,North,11,100ml,13
F0193,DELMDK,2019,10,7,1287.0,6702.8,148929.6,0,148929.6,6702.8,100.0,ML,North,11,100ml,13
F0193,DELMDK,2019,11,7,1287.0,6702.8,148929.6,0,148929.6,6702.8,100.0,ML,North,11,100ml,13
F0193,DELMDK,2019,12,7,1287.0,6702.8,148929.6,0,148929.6,6702.8,100.0,ML,North,11,100ml,13
F0193,DELMDK,2020,1,7,1287.0,6702.8,148929.6,0,148929.6,6702.8,100.0,ML,North,11,100ml,13
F0193,DELMDK,2020,2,7,1287.0,6702.8,148929.6,0,148929.6,6702.8,100.0,ML,North,11,100ml,13
F0193,GHAZIABAD,2017,4,7,347.0,6702.8,56062.0,4,64048.0,6702.8,100.0,ML,North,11,100ml,13
F0193,GHAZIABAD,2017,5,7,166.0,6702.8,27359.0,4,31263.0,6702.8,100.0,ML,North,11,100ml,13
F0193,GHAZIABAD,2017,6,7,271.0,6702.8,44443.0,2,50824.0,6702.8,100.0,ML,North,11,100ml,13
F0193,GHAZIABAD,2017,7,7,265.0,6702.8,38751.0,0,38751.0,6702.8,100.0,ML,North,11,100ml,13
F0193,GHAZIABAD,2017,8,7,316.0,6702.8,45393.0,0,45393.0,6702.8,100.0,ML,North,11,100ml,13
F0193,GHAZIABAD,2017,9,7,483.0,6702.8,70022.0,0,70022.0,6702.8,100.0,ML,North,11,100ml,13
F0193,GHAZIABAD,2017,10,7,415.0,6702.8,60946.0,0,60946.0,6702.8,100.0,ML,North,11,100ml,13
F0193,GHAZIABAD,2017,11,7,607.0,6702.8,93923.0,0,93923.0,6702.8,100.0,ML,NORTH1,11,100ml,13
F0193,GHAZIABAD,2017,12,7,1004.0,6702.8,148929.6,0,148929.6,6702.8,128.125,ML,North,11,100ml,13
F0193,GHAZIABAD,2018,1,7,802.0,6702.8,130834.0,0,130834.0,6702.8,133.3333333,ML,North,11,100ml,13
F0193,GHAZIABAD,2018,2,7,1191.0,6702.8,148929.6,0,148929.6,6702.8,137.8378378,ML,North,11,100ml,13
F0193,GHAZIABAD,2018,3,7,351.0,6702.8,57213.0,0,57213.0,6702.8,114.2857143,ML,North,11,100ml,13
F0193,GHAZIABAD,2018,4,7,680.0,6702.8,110431.0,0,110431.0,6702.8,100.0,ML,North,11,100ml,13
F0193,GHAZIABAD,2018,5,7,269.0,6702.8,43164.0,0,43164.0,6702.8,100.0,ML,North,11,100ml,13
F0193,GHAZIABAD,2018,6,7,96.0,6702.8,14515.0,0,14515.0,6702.8,100.0,ML,North,11,100ml,13
F0193,GHAZIABAD,2018,7,7,301.0,6702.8,47880.0,0,47880.0,6702.8,100.0,ML,North,11,100ml,13
F0193,GHAZIABAD,2018,8,7,62.0,6702.8,9576.0,0,9576.0,6702.8,100.0,ML,North,11,100ml,13
F0193,GHAZIABAD,2018,9,7,245.0,6702.8,37366.0,0,37366.0,6702.8,100.0,ML,North,11,100ml,13
F0193,GHAZIABAD,2018,10,7,425.0,6702.8,63304.0,0,63304.0,6702.8,100.0,ML,North,11,100ml,13
F0193,GHAZIABAD,2018,11,7,252.0,6702.8,37719.0,0,37719.0,6702.8,100.0,ML,North,11,100ml,13
F0193,GHAZIABAD,2018,12,7,444.0,6702.8,68181.0,0,68181.0,6702.8,100.0,ML,North,11,100ml,13
F0193,GHAZIABAD,2019,1,7,901.0,6702.8,143892.0,0,143892.0,6702.8,100.0,ML,North,11,100ml,13
F0193,GHAZIABAD,2019,2,7,186.0,6702.8,30037.0,0,30037.0,6702.8,100.0,ML,North,11,100ml,13
F0193,GHAZIABAD,2019,3,7,254.0,6702.8,40893.0,0,40893.0,6702.8,100.0,ML,North,11,100ml,13
F0193,GHAZIABAD,2019,4,7,169.0,6702.8,27264.0,0,27264.0,6702.8,100.0,ML,North,11,100ml,13
F0193,GHAZIABAD,2019,5,7,140.0,6702.8,23164.0,0,23164.0,6702.8,100.0,ML,North,11,100ml,13
F0193,GHAZIABAD,2019,6,7,182.0,6702.8,30190.0,0,30190.0,6702.8,100.0,ML,North,11,100ml,13
F0193,GHAZIABAD,2019,7,7,137.0,6702.8,22673.0,0,22673.0,6702.8,100.0,ML,North,11,100ml,13
F0193,GHAZIABAD,2019,8,7,191.0,6702.8,32460.0,0,32460.0,6702.8,100.0,ML,North,11,100ml,13
F0193,GHAZIABAD,2019,9,7,933.0,6702.8,148929.6,0,148929.6,6702.8,100.0,ML,North,11,100ml,13
F0193,GHAZIABAD,2019,10,7,745.0,6702.8,118318.0,0,118318.0,6702.8,100.0,ML,North,11,100ml,13
F0193,GHAZIABAD,2019,11,7,1287.0,6702.8,148929.6,0,148929.6,6702.8,100.0,ML,North,11,100ml,13
F0193,GHAZIABAD,2019,12,7,358.0,6702.8,53987.0,0,53987.0,6702.8,100.0,ML,North,11,100ml,13
F0193,GHAZIABAD,2020,1,7,222.0,6702.8,34990.0,0,34990.0,6702.8,100.0,ML,North,11,100ml,13
F0193,GHAZIABAD,2020,2,7,64.0,6702.8,10027.0,0,10027.0,6702.8,100.0,ML,North,11,100ml,13
F0193,GURGAON,2017,4,7,708.0,6702.8,107297.0,0,121380.0,6702.8,100.0,ML,NORTH1,11,100ml,13
F0193,GURGAON,2017,5,7,254.0,6702.8,40579.0,6,45734.0,6702.8,100.0,ML,NORTH1,11,100ml,13
F0193,GURGAON,2017,6,7,276.0,6702.8,44095.0,29,49583.0,6702.8,100.0,ML,NORTH1,11,100ml,13
F0193,GURGAON,2017,7,7,691.0,6702.8,95466.0,0,95466.0,6702.8,100.0,ML,NORTH1,11,100ml,13
F0193,GURGAON,2017,8,7,354.0,6702.8,50247.0,0,50247.0,6702.8,100.0,ML,NORTH1,11,100ml,13
F0193,GURGAON,2017,9,7,165.0,6702.8,24287.0,0,24287.0,6702.8,100.0,ML,NORTH1,11,100ml,13
F0193,GURGAON,2017,10,7,626.0,6702.8,87298.0,0,87298.0,6702.8,100.0,ML,NORTH1,11,100ml,13
F0193,GURGAON,2017,11,7,286.0,6702.8,41787.0,0,41787.0,6702.8,100.0,ML,NORTH1,11,100ml,13
F0193,GURGAON,2017,12,7,735.0,6702.8,120112.0,0,120112.0,6702.8,118.5185185,ML,NORTH1,11,100ml,13
F0193,GURGAON,2018,1,7,657.0,6702.8,104697.0,0,104697.0,6702.8,126.31578950000001,ML,NORTH1,11,100ml,13
F0193,GURGAON,2018,2,7,397.0,6702.8,64791.0,0,64791.0,6702.8,118.18181820000001,ML,NORTH1,11,100ml,13
F0193,GURGAON,2018,3,7,301.0,6702.8,50729.0,0,50729.0,6702.8,143.75,ML,NORTH1,11,100ml,13
F0193,GURGAON,2018,4,7,48.0,6702.8,7549.0,0,7549.0,6702.8,100.0,ML,North,11,100ml,13
F0193,GUWAHATI,2017,4,7,576.0,6702.8,92006.0,43,100572.0,6702.8,100.0,ML,EAST,11,100ml,13
F0193,GUWAHATI,2017,5,7,1287.0,6702.8,148929.6,67,148929.6,6702.8,100.0,ML,EAST,11,100ml,13
F0193,GUWAHATI,2017,6,7,782.0,6702.8,124771.0,52,132936.0,6702.8,100.0,ML,EAST,11,100ml,13
F0193,GUWAHATI,2017,7,7,768.0,6702.8,110743.0,0,110743.0,6702.8,100.0,ML,EAST,11,100ml,13
F0193,GUWAHATI,2017,8,7,528.0,6702.8,76831.0,0,76831.0,6702.8,100.0,ML,EAST,11,100ml,13
F0193,GUWAHATI,2017,9,7,897.0,6702.8,129663.0,0,129663.0,6702.8,100.0,ML,EAST,11,100ml,13
F0193,GUWAHATI,2017,10,7,513.0,6702.8,71722.0,0,71722.0,6702.8,100.0,ML,EAST,11,100ml,13
F0193,GUWAHATI,2017,11,7,617.0,6702.8,94903.0,0,94903.0,6702.8,100.0,ML,EAST,11,100ml,13
F0193,GUWAHATI,2017,12,7,1287.0,6702.8,148929.6,0,148929.6,6702.8,150.0,ML,EAST,11,100ml,13
F0193,GUWAHATI,2018,1,7,1287.0,6702.8,148929.6,0,148929.6,6702.8,150.0,ML,EAST,11,100ml,13
F0193,GUWAHATI,2018,2,7,1287.0,6702.8,148929.6,0,148929.6,6702.8,150.0,ML,EAST,11,100ml,13
F0193,GUWAHATI,2018,3,7,60.0,6702.8,9560.0,0,9560.0,6702.8,133.3333333,ML,EAST,11,100ml,13
F0193,GUWAHATI,2018,4,7,138.0,6702.8,22851.0,0,22851.0,6702.8,100.0,ML,EAST,11,100ml,13
F0193,GUWAHATI,2018,5,7,591.0,6702.8,95821.0,0,95821.0,6702.8,100.0,ML,EAST,11,100ml,13
F0193,GUWAHATI,2018,6,7,137.0,6702.8,20604.0,0,20604.0,6702.8,100.0,ML,EAST,11,100ml,13
F0193,GUWAHATI,2018,7,7,150.0,6702.8,21927.0,0,21927.0,6702.8,100.0,ML,EAST,11,100ml,13
F0193,GUWAHATI,2018,8,7,336.0,6702.8,54047.0,0,54047.0,6702.8,100.0,ML,EAST,11,100ml,13
F0193,GUWAHATI,2018,9,7,270.0,6702.8,40063.0,0,40063.0,6702.8,100.0,ML,EAST,11,100ml,13
F0193,GUWAHATI,2018,10,7,456.0,6702.8,67508.0,0,67508.0,6702.8,100.0,ML,EAST,11,100ml,13
F0193,GUWAHATI,2018,11,7,186.0,6702.8,27423.0,0,27423.0,6702.8,100.0,ML,EAST,11,100ml,13
F0193,GUWAHATI,2018,12,7,153.0,6702.8,22433.0,0,22433.0,6702.8,100.0,ML,EAST,11,100ml,13
F0193,GUWAHATI,2019,1,7,1100.0,6702.8,148929.6,0,148929.6,6702.8,100.0,ML,EAST,11,100ml,13
F0193,GUWAHATI,2019,2,7,325.0,6702.8,51689.0,0,51689.0,6702.8,100.0,ML,EAST,11,100ml,13
F0193,GUWAHATI,2019,3,7,250.0,6702.8,40944.0,0,40944.0,6702.8,100.0,ML,EAST,11,100ml,13
F0193,GUWAHATI,2019,4,7,461.0,6702.8,73635.0,0,73635.0,6702.8,100.0,ML,EAST,11,100ml,13
F0193,GUWAHATI,2019,5,7,100.0,6702.8,16861.0,0,16861.0,6702.8,100.0,ML,EAST,11,100ml,13
F0193,GUWAHATI,2019,6,7,426.0,6702.8,71024.0,0,71024.0,6702.8,100.0,ML,EAST,11,100ml,13
F0193,GUWAHATI,2019,7,7,180.0,6702.8,30828.0,0,30828.0,6702.8,100.0,ML,EAST,11,100ml,13
F0193,GUWAHATI,2019,8,7,112.0,6702.8,18522.0,0,18522.0,6702.8,100.0,ML,EAST,11,100ml,13
F0193,GUWAHATI,2019,9,7,576.0,6702.8,87061.0,0,87061.0,6702.8,100.0,ML,EAST,11,100ml,13
F0193,GUWAHATI,2019,10,7,1163.0,6702.8,148929.6,0,148929.6,6702.8,100.0,ML,EAST,11,100ml,13
F0193,GUWAHATI,2019,11,7,1128.0,6702.8,148929.6,0,148929.6,6702.8,100.0,ML,EAST,11,100ml,13
F0193,GUWAHATI,2019,12,7,990.0,6702.8,148929.6,0,148929.6,6702.8,100.0,ML,EAST,11,100ml,13
F0193,GUWAHATI,2020,1,7,540.0,6702.8,85162.0,0,85162.0,6702.8,100.0,ML,EAST,11,100ml,13
F0193,GUWAHATI,2020,2,7,300.0,6702.8,46839.0,0,46839.0,6702.8,100.0,ML,East,11,100ml,13
F0193,HRDFACTORY,2017,10,7,54.0,6702.8,7593.0,0,7593.0,6702.8,100.0,ML,North,11,100ml,13
F0193,HRDFACTORY,2017,12,7,1287.0,6702.8,148929.6,0,148929.6,6702.8,150.0,ML,SOUTH,11,100ml,13
F0193,HRDFACTORY,2018,1,7,72.0,6702.8,11514.0,0,11514.0,6702.8,100.0,ML,North,11,100ml,13
F0193,HRDFACTORY,2018,4,7,48.0,6702.8,7322.0,0,7322.0,6702.8,100.0,ML,North,11,100ml,13
F0193,HRDFACTORY,2018,6,7,122.0,6702.8,18092.0,0,18092.0,6702.8,100.0,ML,West,11,100ml,13
F0193,HRDFACTORY,2018,7,7,72.0,6702.8,10067.0,0,10067.0,6702.8,100.0,ML,West,11,100ml,13
F0193,HRDFACTORY,2018,11,7,1287.0,6702.8,148929.6,0,148929.6,6702.8,100.0,ML,SOUTH,11,100ml,13
F0193,HRDFACTORY,2018,12,7,1287.0,6702.8,148929.6,0,148929.6,6702.8,100.0,ML,West,11,100ml,13
F0193,HRDFACTORY,2019,1,7,1287.0,6702.8,148929.6,0,148929.6,6702.8,100.0,ML,West,11,100ml,13
F0193,HRDFACTORY,2019,2,7,432.0,6702.8,74681.0,0,74681.0,6702.8,100.0,ML,West,11,100ml,13
F0193,HRDFACTORY,2019,3,7,72.0,6702.8,12283.0,0,12283.0,6702.8,100.0,ML,SOUTH,11,100ml,13
F0193,HRDFACTORY,2019,4,7,72.0,6702.8,12774.0,0,12774.0,6702.8,100.0,ML,West,11,100ml,13
F0193,HRDFACTORY,2019,5,7,432.0,6702.8,72542.0,0,72542.0,6702.8,100.0,ML,SOUTH,11,100ml,13
F0193,HRDFACTORY,2019,8,7,44.0,6702.8,6702.8,0,6702.8,6702.8,100.0,ML,SOUTH,11,100ml,13
